tree,certainty,words,rock,moon,english
tama tama tika,held,3,dam.tam.dik,ratrik,rhetoric
tama tama tika,held,3,tam.dam.dig,tardig,tardigrada
tama tama tika,held,3,tam.dam.dig,tarlig,twirl
tama tama tika,held,3,tam.dam.dik,tradik,contradict
tama tama tima,held,3,tam.dam.dim,tardim,hibernation
tama tama tuka,held,3,dam.dam.tuk,laltuk,corny
tama tama tuna,held,3,tam.dam.tun,tartuq,tart
tama tama tuna,held,3,tam.dam.tun,tartuq,tart
tama tama tuta,held,3,dam.dam.dus,draduc,put up with
tama tama tuta,held,3,dam.tam.tus,rattus,rattus
tama tama tuta,held,3,tam.dam.dus,tardus,thrush (bird)
tama tana mina,held,3,dam.tan.min,latniq,lightning
tama tana mita,held,3,dam.tan.mit,datnet,detonate
tama tana mita,held,3,sam.san.mit,sasnet,assassinate
tama tana tama,held,3,tam.dan.zam,tranz,transform
tama tapa mana,held,3,dam.daf.man,darfan,dwarf
tama tapa mana,held,3,dam.taf.man,ratfan,ratify
tama tapa mana,held,3,tam.dap.man,tarpan,satisfy
tama tapa mata,held,3,tam.dav.mad,traval,travel
tama tapa mina,held,3,dam.daf.min,dalfin,dolphin
tama tapa mina,held,3,tam.dap.min,tarpen,tarp
tama tapa mita,held,3,zam.sab.mit,zasbet,exacerbate
tama tapa muna,held,3,dam.dab.mun,drabon,draw
tama tapa muta,held,3,tam.dab.mud,tarbol,terrible
tama tapa muta,held,3,tam.dab.mud,trabol,trouble
tama tapa tama,held,3,dam.daf.tam,draft,draft (version)
tama tatu kama,held,3,dam.das.kam,drask,heavy
tama tatu maka,held,3,tam.das.mak,tarsak,intersect
tama tatu mina,held,3,tam.das.min,trasiq,truss
tama tatu mita,held,3,dam.taz.mid,ratzid,flicker
tama tatu muka,held,3,dam.das.muk,darsok,douse
tama tatu tama,held,3,dam.das.tam,drast,dress (put on clothes)
tama tatu tama,held,3,tam.das.tam,trast,trust
tama tika mata,held,3,tam.dik.mat,trekat,trek
tama tika mita,held,3,tam.dik.mit,triket,extricate
tama tika muta,held,3,tam.dik.mut,trikut,intricate
tama tika numa,held,3,dam.dix.num,drixum,proud
tama tima taka,held,3,dam.dim.dag,drilag,drill
tama tima tama,held,3,dam.dim.dam,dalir,delirious
tama tima tama,held,3,dam.dim.dam,ladid,delicious
tama tima tama,held,3,dam.dim.tam,dalet,dilate
tama tima tama,held,3,dam.tim.tam,ratit,tremble
tama tima tama,held,3,tam.dim.dam,tamlil,lyrics
tama tima tama,held,3,tam.dim.tam,taret,tolerate
tama tima tama,held,3,tam.tim.dam,tatir,develop
tama tima tana,held,3,tam.dim.dan,trelan,trail
tama tima tika,held,3,dam.dim.tik,dretik,diuretic
tama tima tika,held,3,tam.dim.tik,tritik,treaty
tama tima tika,held,3,tam.dim.tix,tritex,treat
tama tima tita,held,3,tam.dim.dis,tredic,tread
tama tina maka,held,3,dam.din.mak,drenak,tuber (vegetable)
tama tina muta,held,3,dam.din.mud,drenor,drain
tama tipa mapa,held,3,dam.div.mav,drivav,derivative
tama tipa muta,held,3,dam.dib.mud,dribol,dribble
tama tipa muta,held,3,dam.dip.mud,drepor,drape
tama tipa muta,held,3,tam.dip.mud,tripor,trip (fall)
tama tuma tama,held,3,dam.dum.dam,dadol,avenue
tama tuma tama,held,3,dam.dum.dam,radud,shallow (depth)
tama tuma tama,held,3,dam.dum.dam,raror,roar
tama tuma tama,held,3,dam.dum.tam,dalut,dilute
tama tuma tama,held,3,dam.dum.tam,darut,dire
tama tuma tama,held,3,dam.dum.tam,larot,pregnant
tama tuma tama,held,3,dam.tum.dam,damtor,diameter
tama tuma tama,held,3,tam.dum.dam,talor,tire (car)
tama tuma tama,held,3,tam.dum.dam,taror,terror
tama tuma tama,held,3,tam.tum.dam,tatol,tattle
tama tuma tama,held,3,tam.tum.dam,tator,totter
tama tuma tama,held,3,tam.tum.dam,tatul,tattoo
tama tuma tuta,held,3,tam.dum.dus,trodus,introduce
tama tuna mana,held,3,dam.dun.man,dronaq,drown
tama tuna pama,held,3,dam.dun.bam,dronam,crow (bird)
tama tupa mata,held,3,dam.dup.mat,drupat,droop
tama tuta mita,held,3,tam.dus.miz,trusiC,truce
tana maka mika,held,3,san.mak.mig,snakig,snack
tana maka mita,held,3,san.mag.mit,snagit,snug
tana maka muta,held,3,san.mag.mud,snagol,snuggle
tana mapa mita,held,3,san.mab.mit,snabet,snob
tana mapa muna,held,3,san.map.mun,snapon,snipe
tana mata mata,held,3,san.mad.mad,snarl,snarl
tana mata mata,held,3,san.mat.mat,snatat,pierce
tana mata mina,held,3,san.mad.min,snariq,snare (trap)
tana mika muta,held,3,san.mik.mud,snikor,snicker
tana mita mina,held,3,san.mid.min,snirin,sneer
tana mita mina,held,3,san.mid.min,sniriq,sneer
tana muka mata,held,3,san.mug.mat,snogat,snag
tana mupa mita,held,3,san.muf.mid,snufil,snuff
tana muta maka,held,3,san.mud.mag,snorag,snore
tana muta mata,held,3,san.mud.mat,snort,snort
tana tama tama,held,3,dan.dam.dam,dandal,drab
tana tima tama,held,3,zan.dim.tam,zanret,exonerate
tana tuma tama,held,3,dan.dum.dam,danlod,download
tana tuma tama,held,3,dan.dum.dam,landur,launder
tana tuma tama,held,3,san.dum.dam,candor,thunder
tana tuma tama,held,3,san.tum.dam,santor,saunter
tapa maka nama,held,3,sav.mag.nam,svagam,welcome
tapa mana maka,held,3,sap.man.mak,spanak,spy
tapa mana mina,held,3,sap.man.min,spaniq,spawn
tapa mana tama,held,3,sap.man.dam,spand,spend
tapa mana tama,held,3,sav.man.tam,savant,savant
tapa mapa mana,held,3,sap.maf.man,spafan,specify
tapa mata kama,held,3,sav.mad.jam,savadj,savage
tapa mata maka,held,3,sap.mad.mak,spark,spark
tapa mata maka,held,3,tap.mad.mak,taprak,apple
tapa mata mana,held,3,saf.mad.man,safran,saffron
tapa mata mana,held,3,sap.mad.man,saplan,supply
tapa mata mana,held,3,sav.mad.man,svadan,flavor
tapa mata mata,held,3,sab.mas.mad,sabsad,subside
tapa mata mata,held,3,saf.mas.mad,safsal,bench
tapa mata mata,held,3,sap.mad.maz,sapraz,surprise
tapa mata mika,held,3,dap.mad.mik,raprik,wrap up
tapa mata mita,held,3,dap.mad.mis,lapres,lap (race)
tapa mata mita,held,3,dap.mad.mit,dapdet,dilapidate
tapa mata mita,held,3,dap.mad.mit,daplit,deplete
tapa mata mita,held,3,sab.mas.mid,sabsid,subsidy
tapa mata mita,held,3,saf.mas.mid,safsir,speculate
tapa mata mita,held,3,sap.mad.mis,sapres,suppress
tapa mata muna,held,3,sav.mad.mun,svaduq,grape/berry
tapa mata muta,held,3,dab.mat.mud,labtor,lab
tapa mata muta,held,3,sab.mat.mut,sabtut,substitute
tapa mata muta,held,3,sap.mad.mut,sparot,spar
tapa mata muta,held,3,sap.mat.mud,spatol,spot
tapa mata muta,held,3,sap.mat.mud,spatur,spatter
tapa mika muta,held,3,sap.mik.mud,spekul,speckle
tapa mika tama,held,3,saf.mik.sam,safiks,suffix
tapa mipa muna,held,3,sav.miv.mun,svivon,spinning top
tapa mita maka,held,3,sap.mid.max,spilax,spill
tapa mita mana,held,3,sap.mid.man,spiran,spear
tapa mita mata,held,3,dav.mid.mad,raveld,revile
tapa mita mata,held,3,sap.mid.mad,spirad,spearhead
tapa mita mita,held,3,sap.mis.mis,spisis,species
tapa mita muta,held,3,sap.mid.mud,spirud,contest
tapa mita nama,held,3,sav.miz.nam,sviCam,roast
tapa muta maka,held,3,sap.mud.mag,spolag,spoil
tapa muta mana,held,3,sap.mud.man,spurm,sperm
tapa muta mana,held,3,sap.mud.man,spuran,spur
tapa muta mata,held,3,dav.mud.mat,davort,divert
tapa muta mata,held,3,sap.mud.mad,capold,uphold
tapa muta mata,held,3,sap.mud.mat,saport,support
tapa muta mata,held,3,sap.mud.mat,spurat,throb
tapa muta mata,held,3,sav.mud.mat,savurt,subvert
tapa muta tama,held,3,daf.mud.zam,raforC,rough
tapa tama tama,held,3,dav.dam.tam,lavrat,lava
tapa tama tama,held,3,sav.dam.dam,savral,several
tapa tima tama,held,3,dab.dim.tam,labret,elaborate
tapa tima tama,held,3,tab.dim.tam,tablet,tabulate
tapa tuma tama,held,3,dap.tum.dam,raptor,raptor
tatu maka maka,held,3,sad.max.mak,craxak,thrash
tatu maka mapa,held,3,sad.mak.mav,carkav,archive
tatu maka mata,held,3,sad.mag.mat,slagat,boast
tatu maka mata,held,3,sad.mak.mat,carkat,bargain
tatu maka mika,held,3,sat.max.mig,staxig,stash
tatu maka mina,held,3,sad.mak.min,salken,silk
tatu maka mina,held,3,sat.mak.min,stakiq,stalk
tatu maka mipa,held,3,sat.mak.mip,stakip,stocky (build)
tatu maka mita,held,3,sad.max.miz,slaxiz,slosh
tatu maka muta,held,3,sad.mag.mud,slagor,swagger
tatu maka muta,held,3,sad.max.mud,craxol,threshold
tatu maka muta,held,3,sat.mag.mud,stagur,stagger
tatu maka tama,held,3,sad.mak.sam,craks,thorax
tatu mana mata,held,3,sat.man.mat,stanat,reverberate
tatu mana mika,held,3,sat.man.mix,stanix,astonish
tatu mana mina,held,3,sat.man.min,staniq,stunning
tatu mana mipa,held,3,sat.man.miv,stanev,send off
tatu mana tama,held,3,sad.man.dam,srand,surround
tatu mana tama,held,3,sad.man.tam,slant,slant
tatu mana tama,held,3,sat.man.dam,stand,stand
tatu mapa mata,held,3,sat.map.mad,stapal,pomegranite
tatu mapa mata,held,3,sat.mav.mad,stavar,steady
tatu mapa muta,held,3,sat.mab.mud,stabol,stubble
tatu mapa muta,held,3,sat.maf.mud,stafol,stifle
tatu mapa nama,held,3,sad.map.nam,sarpam,creep
tatu mata maka,held,3,sad.mat.mak,saltak,salt
tatu mata maka,held,3,sat.mad.mak,stark,stark
tatu mata maka,held,3,sat.mad.mak,starak,stare
tatu mata mana,held,3,sad.mad.man,sadlan,sideline
tatu mata mana,held,3,sad.mad.man,sadran,steward
tatu mata mana,held,3,sad.mad.man,sardan,sardonic
tatu mata mata,held,3,sad.mad.mad,sladal,swaddle
tatu mata mata,held,3,sad.mad.maz,slaraz,slur
tatu mata mata,held,3,sat.mad.mas,stalc,stealth
tatu mata mata,held,3,sat.mad.mas,satras,saturn
tatu mata mina,held,3,sad.mad.min,cradiq,thread
tatu mata mina,held,3,sad.mad.min,salriq,salary
tatu mata mita,held,3,sad.mas.miz,slasiz,slice
tatu mata mita,held,3,sad.mat.mid,saltir,solitary
tatu mata mita,held,3,zad.mad.mit,zalret,exhilarate
tatu mata muna,held,3,sad.mad.mun,cadruq,thud
tatu mata muta,held,3,sad.mat.mud,cratol,throttle
tatu mata muta,held,3,sad.mat.mud,slator,slaughter
tatu mata muta,held,3,sat.mat.mud,stator,stationary
tatu mata numa,held,3,sad.mad.num,saldom,seldom
tatu mata pama,held,3,sat.mad.vam,starv,starve
tatu mika muna,held,3,sat.mix.mun,stexon,station
tatu mika mupa,held,3,sad.mik.muv,slekuv,consecutive
tatu mina kama,held,3,sat.min.kam,stiqk,stink
tatu mina maka,held,3,sad.min.maj,sliqaj,sling
tatu mina mipa,held,3,sat.min.miv,stiqiv,sting
tatu mina tama,held,3,sad.min.dam,slind,cylinder
tatu mipa mata,held,3,sat.miv.mat,stevat,stave
tatu mipa mika,held,3,sat.mip.mik,stipik,steep
tatu mita kama,held,3,sat.mid.jam,stedj,stage (action)
tatu mita maka,held,3,sad.mid.mag,crilag,thrill
tatu mita maka,held,3,sad.mid.mak,crelak,toil
tatu mita mana,held,3,sad.mis.man,slisan,pardon
tatu mita mana,held,3,sad.mit.man,cretan,threaten
tatu mita mana,held,3,sat.mid.man,stelan,stale
tatu mita mana,held,3,sat.mid.man,stilaq,still
tatu mita mata,held,3,sad.mid.mas,srilas,sale
tatu mita mata,held,3,sad.mid.mat,sledat,sled
tatu mita mata,held,3,sat.mid.mad,stiral,sterile
tatu mita mata,held,3,sat.mid.mat,stirat,stability
tatu mita mina,held,3,sad.miz.min,sleCiq,slay
tatu mita muta,held,3,sad.mit.muz,sletoC,slate
tatu mita muta,held,3,sat.miz.mud,stiCur,truncate
tatu muka mata,held,3,sad.mug.mad,crugal,nonsense (rubbish)
tatu muna mapa,held,3,sad.mun.map,slunap,slew
tatu muna mika,held,3,sad.mun.mik,slunik,swoon
tatu muna pama,held,3,sad.mun.bam,cronam,throne
tatu mupa muta,held,3,sad.mup.mud,cropod,arthropod
tatu muta kama,held,3,sad.mut.xam,slotx,slouch
tatu muta maka,held,3,sat.mud.mak,stork,story
tatu muta mana,held,3,sad.mud.man,slorm,swarm
tatu muta mana,held,3,sat.mud.man,storm,storm
tatu muta mapa,held,3,sad.mud.map,slorp,slurp
tatu muta mata,held,3,sad.mut.mas,srotas,current (river)
tatu muta mika,held,3,sat.mud.mik,stolik,stoic
tatu muta muta,held,3,sat.muz.mud,stuCul,coefficient
tatu nama nuta,held,3,sat.nam.nud,stamor,stammer
tatu nama tama,held,3,sad.nam.dam,slamd,salamander
tatu nima pana,held,3,sat.nim.ban,steman,stem
tatu numa naka,held,3,sad.num.nag,crumag,thrum
tatu numa nata,held,3,sat.num.nat,stomat,stomata
tatu numa pama,held,3,sat.num.pam,stomp,stomp
tatu tuma tama,held,3,das.tum.dam,lastor,luster
tatu tuma tama,held,3,das.tum.tam,dastut,destitute
tika mana tama,held,3,dig.man.tam,legant,elegant
tika mana tama,held,3,dij.man.dam,lejand,legend
tika mapa mata,held,3,dix.mav.mad,dixval,dishevel
tika mata maka,held,3,dix.mad.mak,dixdak,dish
tika mata mana,held,3,dik.mad.man,riklan,recline
tika mata mata,held,3,dig.mad.mad,rigard,regard
tika mata mata,held,3,dij.mat.mad,dijtal,digital
tika mata mata,held,3,dik.mad.mad,diklar,declare
tika mata mata,held,3,sik.mad.mad,sekrad,sacred
tika mata mina,held,3,dik.mad.min,diklen,decline
tika mata mina,held,3,tik.mad.min,tekriq,take care of
tika mata mita,held,3,dik.mad.mit,likdet,liquidate
tika mata mita,held,3,dik.maz.mit,rekzit,prerequisite
tika mata muta,held,3,dik.mad.mus,riklus,recluse
tika mata muta,held,3,dik.mad.mut,rikrut,recruit
tika mata tama,held,3,dij.mas.tam,rejast,register
tika mina tama,held,3,sik.min.tam,sikent,subsequent
tika muna tama,held,3,dij.mun.tam,dijont,disjoint
tika tama tama,held,3,dig.dam.dam,degrad,degrade
tika tama tama,held,3,dig.dam.dam,reglar,regular
tika tama tama,held,3,sig.dam.tam,sigrat,swig
tika tama tama,held,3,sik.sam.zam,ceksaz,excise
tika tima tama,held,3,dik.tim.tam,diktet,dictate
tima nata maka,held,3,dim.nad.mak,rimark,remark
tima nata maka,held,3,dim.nad.max,dimalx,demolish
tima taka mana,held,3,dim.daj.man,redjan,radian (measurement)
tima taka mana,held,3,dim.daj.man,ridjan,region
tima taka mapa,held,3,dim.tax.mab,litxab,little
tima taka mata,held,3,dim.tax.mas,ritxas,righteous
tima taka mata,held,3,dim.tax.mat,ditxat,ditch
tima taka mata,held,3,tim.daj.mat,tedjat,sharp
tima taka mata,held,3,tim.tax.mad,tetxal,spade
tima taka mina,held,3,dim.tax.min,retxiq,enthusiasm
tima taka mina,held,3,tim.tax.min,tetxiq,livid
tima taka mita,held,3,dim.tag.mit,litget,litigate
tima taka muna,held,3,tim.tax.mun,titxun,quit
tima taka muta,held,3,dim.daj.mus,ridjos,rejoice
tima taka nama,held,3,dim.tax.nam,ritxam,reach
tima taka numa,held,3,dim.daj.num,ridjum,frank
tima taka numa,held,3,tim.tax.num,titxum,pose (question)
tima taka tama,held,3,dim.dak.sam,rilaks,relax
tima tama nita,held,3,dim.dam.nit,dilmit,delimit
tima tama taka,held,3,dim.dam.dak,ridrak,redirect
tima tama taka,held,3,dim.tam.dak,ritrak,retract
tima tama taka,held,3,dim.tam.tax,ditatx,detach
tima tama tama,held,3,dim.dam.dam,dirad,deride
tima tama tama,held,3,dim.dam.tam,dirat,direct
tima tama tama,held,3,dim.tam.dam,dital,detail
tima tama tama,held,3,dim.tam.dam,letar,late
tima tama tama,held,3,dim.tam.dam,litar,liter (measurement)
tima tama tama,held,3,dim.tam.dam,ritar,retire
tima tama tama,held,3,sim.dam.dam,simlar,similar
tima tama tama,held,3,sim.dam.tam,simlat,assimilate
tima tama tama,held,3,tim.dam.tam,tilat,twilight
tima tama tama,held,3,tim.dam.tam,tirat,deteriorate
tima tama tama,held,3,tim.dam.tam,timdat,intimidate
tima tama tama,held,3,tim.tam.dam,tetar,tatter
tima tama tana,held,3,dim.dam.tan,diltan,delta (water)
tima tama tana,held,3,tim.dam.dan,tirdan,bother
tima tama tika,held,3,tim.tam.dix,tetrex,tetration
tima tama tupa,held,3,dim.dam.dup,lidrop,lid
tima tana tama,held,3,dim.dan.dam,riland,rewind
tima tana tama,held,3,dim.dan.tam,rilant,relent
tima tana tama,held,3,tim.dan.tam,tirant,tyrrany
tima tana tama,held,3,zim.zan.tam,zizant,representative
tima tapa mata,held,3,sim.sap.maz,cespaz,espouse
tima tapa muna,held,3,tim.daf.mun,telfon,phone
tima tapa tama,held,3,dim.dap.sam,rilaps,relapse
tima tatu mana,held,3,dim.taz.man,litzan,clown
tima tatu mata,held,3,sim.sad.mas,cislas,unless
tima tatu muka,held,3,zim.sat.muk,zestok,zest
tima tatu muta,held,3,sim.sat.mud,sistor,sister
tima tatu muta,held,3,sim.sat.mut,cistut,institute
tima tatu tama,held,3,dim.tas.tam,ditast,detest
tima tima tama,held,3,dim.dim.dam,redid,raid
tima tima tama,held,3,dim.dim.tam,redet,radiate
tima tima tama,held,3,dim.dim.tam,rilet,relate
tima tima tama,held,3,sim.sim.sam,sesis,sass
tima tuma tama,held,3,dim.dum.dam,dilud,delude
tima tuma tama,held,3,dim.dum.dam,dilur,accommodate
tima tuma tama,held,3,dim.dum.dam,ridol,riddle
tima tuma tama,held,3,dim.dum.tam,dilut,illuminate
tima tuma tama,held,3,dim.dum.tam,rilot,riot
tima tuma tama,held,3,sim.tum.tam,simtot,asymptote
tima tuma tana,held,3,tim.dum.dan,telorn,tailor
tina mana tama,held,3,din.man.tam,linant,lenient
tina mana tama,held,3,tin.man.tam,tenant,tenant
tina mata kama,held,3,din.mad.jam,linadj,lineage
tina mita kama,held,3,tin.mid.jam,tinedj,teenager
tina tuma tama,held,3,din.dum.dam,rendur,render
tina tuma tama,held,3,sin.tum.dam,centor,short
tina tuma tama,held,3,tin.tum.dam,tentor,taint
tina tuma tama,held,3,zin.dum.dam,zeqdul,scramble
tipa mana kama,held,3,dib.man.kam,dibaqk,debunk
tipa mana tama,held,3,dif.man.dam,difand,defend
tipa mana tama,held,3,dif.man.dam,rifand,refund
tipa mana tama,held,3,dif.man.tam,lefant,elephant
tipa mana tama,held,3,dip.man.tam,ripant,repent
tipa mata maka,held,3,dif.mad.mak,diflak,deflect
tipa mata maka,held,3,dif.mad.max,rifrax,refresh
tipa mata mana,held,3,sip.mad.man,sipran,seep
tipa mata mapa,held,3,dip.mad.mab,riplab,republic
tipa mata mapa,held,3,dip.mad.mav,diplav,deplore
tipa mata mapa,held,3,dip.mad.mav,diprav,deprive
tipa mata mata,held,3,dif.mad.mad,difrad,defraud
tipa mata mata,held,3,dif.mad.mas,difras,difference (subtraction)
tipa mata mata,held,3,dip.mad.mad,lipard,leopard
tipa mata mata,held,3,dip.mad.mas,dipras,depress
tipa mata mata,held,3,dip.mad.mas,ripals,repulse
tipa mata mata,held,3,dip.mad.mat,dipart,department
tipa mata mata,held,3,dip.mad.maz,ripraz,reap
tipa mata mata,held,3,div.mat.mat,levtat,levitate
tipa mata mata,held,3,sip.mad.mad,seprad,sap (tree)
tipa mata mata,held,3,sip.mad.mas,sipras,cypress
tipa mata mata,held,3,tip.mad.mat,tiprat,tip
tipa mata mata,held,3,zip.mad.mat,ziprat,zip
tipa mata mina,held,3,dif.mad.min,rifren,refrain
tipa mata mipa,held,3,dip.mad.miv,ripriv,reprieve
tipa mata mita,held,3,dif.mad.mit,diflet,deflate
tipa mata muka,held,3,dip.mad.muk,diplok,deploy
tipa mata muna,held,3,dif.mad.mun,riflon,reef
tipa mata mupa,held,3,dif.mad.muf,rifruf,flutter
tipa mata nama,held,3,dif.mad.nam,difram,diaphragm
tipa mata numa,held,3,dip.mad.num,riprom,rip
tipa mata pama,held,3,div.mad.vam,rivalv,revolve
tipa mata tama,held,3,div.mas.tam,divast,divest
tipa mita mata,held,3,div.mid.mas,levirc,levy
tipa muta mata,held,3,dip.mud.mat,diport,deport
tipa muta mata,held,3,dip.mud.mat,riport,report
tipa muta mata,held,3,div.mud.mas,divors,divorce
tipa muta mata,held,3,div.mud.mat,rivort,revert
tipa muta mata,held,3,siv.mud.mas,sevors,sever
tipa muta mata,held,3,tip.mud.mat,teport,teleport
tipa nama pama,held,3,div.nam.pam,rivamp,revamp
tipa tama tama,held,3,sip.tam.tam,siptat,precipitate
tipa tima tama,held,3,dib.dim.tam,libret,liberate
tipa tuma tama,held,3,dif.tum.dam,riftor,rift
tipa tuma tama,held,3,tip.tum.dam,tiptol,tiptoe
tita maka muta,held,3,sid.mak.mut,sirkut,circuit
tita mana tama,held,3,dis.man.dam,disand,descend
tita mana tama,held,3,dis.man.dam,risand,rescind
tita mana tama,held,3,dis.man.tam,disant,dissent
tita mana tama,held,3,zid.man.tam,zilant,resilient
tita mapa mika,held,3,dis.maf.mig,disfig,disfigure
tita mata kama,held,3,sid.mad.jam,siladj,bush
tita mata maka,held,3,sit.mad.mak,sitark,sweater
tita mata maka,held,3,tis.mad.mak,tesrak,tesseract
tita mata mana,held,3,sid.mat.man,siltan,silt
tita mata mana,held,3,tis.mad.man,teslan,tesla (measurement)
tita mata mapa,held,3,dis.mad.map,disrap,disrupt
tita mata mata,held,3,dis.mad.mad,disard,dissuade
tita mata mata,held,3,sit.mad.mas,setras,citrus
tita mata mika,held,3,dis.mad.mig,disrig,disregard
tita mata mina,held,3,dis.mad.min,disden,disdain
tita mata muka,held,3,dis.mad.muk,dislok,dislocate
tita mata muna,held,3,sid.mat.mun,sirtun,carcinogenesis
tita mata muta,held,3,diz.mas.mud,leCsur,point out
tita mata muta,held,3,zit.maz.mud,zetzol,pucker
tita mata nama,held,3,sit.mad.nam,citarq,get along
tita mata tama,held,3,diz.mas.tam,dizast,disaster
tita mata tama,held,3,diz.mas.tam,leCast,bore (boring)
tita mina tama,held,3,diz.min.tam,rizent,resent
tita muta mata,held,3,dis.mud.mas,risors,resource
tita muta pama,held,3,diz.mud.vam,dizurv,deserve
tita muta tama,held,3,dis.mud.zam,risorz,rehearse
tita tama tama,held,3,dis.tam.dam,distal,distill
tuka mapa maka,held,3,tuk.mav.mak,tukvak,moose
tuka mapa maka,held,3,tuk.mav.mak,tukvak,moose
tuka mapa maka,held,3,tuk.mav.mak,tukvak,moose
tuka mapa mata,held,3,suk.mab.mat,cukbat,hollow
tuka mata mana,held,3,duk.mad.man,dokran,mediocre
tuka mata mika,held,3,duk.mad.mik,lukrik,look up
tuka mata mita,held,3,duk.mad.mit,lukret,look after
tuka muta mata,held,3,suk.mud.mat,sukort,sue
tuka tama tama,held,3,dug.dam.tam,rugrat,rug
tuma taka mana,held,3,tum.dax.man,torxan,torsion
tuma taka mana,held,3,tum.dax.man,torxan,torsion
tuma taka mana,held,3,tum.dax.man,torxan,torsion
tuma taka mata,held,3,dum.dag.mas,lorgas,log in
tuma taka mina,held,3,dum.tax.min,rutxiq,route
tuma taka mita,held,3,dum.dak.mit,lorkit,lurk
tuma taka mita,held,3,tum.dak.mit,torkit,torque
tuma taka mita,held,3,tum.dak.mit,torkit,torque
tuma taka mita,held,3,tum.dak.mit,torkit,torque
tuma taka muna,held,3,dum.daj.mun,ludjun,lunge
tuma taka muna,held,3,dum.tax.mun,lotxuq,protrude
